invoice_id,customer_id,customer_name,business_segment,invoice_date,invoice_amount,credit_limit,credit_used,due_date,payment_terms_days,grace_period_days,handover_date,payment_date,handover_eligibility
FDX20256570816,CUST296041,Alexander-Ford,Small,2025-12-29,44264,167582,157594,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20253941566,CUST483561,Charles-Chavez,Large,2025-12-01,18278,59173,33679,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20256334600,CUST441819,"Jacobs, Gonzalez and Ferguson",Small,2025-12-24,22966,87825,84867,2026-01-03,10,7,2026-01-10,2026-01-07,RESOLVED_IN_GRACE
FDX20259088805,CUST306647,Stevens-Evans,Mid,2025-12-20,31862,128563,120402,2026-01-04,15,12,2026-01-16,,ELIGIBLE
FDX20252132688,CUST579776,Hall-Reyes,Large,2025-12-03,30827,166175,157720,2025-12-28,25,20,2026-01-17,,IN_GRACE
FDX20256622132,CUST219490,Clay-Robinson,Small,2026-01-05,34117,143524,61992,2026-01-15,10,7,2026-01-22,,IN_GRACE
FDX20251296097,CUST375097,Hess-Carter,Mid,2025-12-17,17929,104014,34978,2026-01-01,15,12,2026-01-13,,IN_GRACE
FDX20258531486,CUST803281,"Decker, Cannon and Miller",Small,2025-12-27,26928,111203,96662,2026-01-06,10,7,2026-01-13,,IN_GRACE
FDX20257415127,CUST613261,Conrad-Jensen,Small,2026-01-05,57481,270083,142067,2026-01-15,10,7,2026-01-22,,ELIGIBLE
FDX20259573595,CUST653349,Kline-Hodge,Large,2025-12-01,4651,15015,5791,2025-12-26,25,20,2026-01-15,2025-12-27,RESOLVED_IN_GRACE
FDX20254899452,CUST770153,Lawson-Fox,Small,2026-01-11,21131,110184,99677,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20259445986,CUST428628,Mcdonald-Hart,Small,2026-01-04,7539,27260,7572,2026-01-14,10,7,2026-01-21,2026-01-18,RESOLVED_IN_GRACE
FDX20251222997,CUST725969,Leblanc-Houston,Small,2026-01-05,32785,91794,74043,2026-01-15,10,7,2026-01-22,2026-01-21,RESOLVED_IN_GRACE
FDX20254902479,CUST507517,Kemp-Lee,Mid,2025-12-25,42640,154396,109487,2026-01-09,15,12,2026-01-21,2026-01-10,RESOLVED_IN_GRACE
FDX20251355901,CUST741003,Gray-Bell,Mid,2025-12-30,53174,241183,75545,2026-01-14,15,12,2026-01-26,,ELIGIBLE
FDX20253081317,CUST511612,Marsh-Bender,Large,2025-12-06,44777,263047,201101,2025-12-31,25,20,2026-01-20,,IN_GRACE
FDX20256181620,CUST715519,Sutton-Stewart,Small,2025-12-26,3808,17406,8136,2026-01-05,10,7,2026-01-12,2026-01-09,RESOLVED_IN_GRACE
FDX20254966072,CUST219781,Oconnell and Sons,Mid,2025-12-22,27258,160941,135340,2026-01-06,15,12,2026-01-18,,ELIGIBLE
FDX20258189001,CUST464825,Mendoza-Sandoval,Small,2025-12-30,41099,233173,216343,2026-01-09,10,7,2026-01-16,2026-01-12,RESOLVED_IN_GRACE
FDX20255086019,CUST469082,Finley-Moore,Small,2026-01-11,32601,101367,44410,2026-01-21,10,7,2026-01-28,2026-01-25,RESOLVED_IN_GRACE
FDX20252331937,CUST986589,Richards Inc,Small,2025-12-26,9345,47960,20504,2026-01-05,10,7,2026-01-12,2026-01-08,RESOLVED_IN_GRACE
FDX20252005341,CUST580101,Bush-Miller,Small,2025-12-24,51834,189947,148369,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20253307798,CUST747351,Shaffer and Sons,Large,2025-12-01,27062,123124,92657,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20257283463,CUST280908,Farmer LLC,Small,2026-01-13,44520,175520,147101,2026-01-23,10,7,2026-01-30,,ELIGIBLE
FDX20259367241,CUST953266,Davis-Warren,Mid,2025-12-26,49691,137443,78267,2026-01-10,15,12,2026-01-22,,IN_GRACE
FDX20255976369,CUST806309,Gonzalez-Wilson,Mid,2025-12-20,11568,51743,24493,2026-01-04,15,12,2026-01-16,2026-01-11,RESOLVED_IN_GRACE
FDX20254389195,CUST840282,"Finley, Holt and Campos",Mid,2025-12-22,57046,292776,154488,2026-01-06,15,12,2026-01-18,,ELIGIBLE
FDX20253544610,CUST939503,Scott-Blair,Large,2025-12-01,48366,158770,95867,2025-12-26,25,20,2026-01-15,2026-01-06,RESOLVED_IN_GRACE
FDX20257304004,CUST411893,Stewart-Alvarez,Large,2025-12-08,36366,149306,131740,2026-01-02,25,20,2026-01-22,2026-01-15,RESOLVED_IN_GRACE
FDX20254429016,CUST744333,Cannon-Campbell,Large,2025-12-13,33587,111083,75553,2026-01-07,25,20,2026-01-27,2026-01-08,RESOLVED_IN_GRACE
FDX20251635969,CUST718836,Terry-Davidson,Large,2025-12-12,32600,154931,132119,2026-01-06,25,20,2026-01-26,,ELIGIBLE
FDX20254994050,CUST188868,Combs-Jones,Mega,2025-12-01,7635,43535,11264,2026-01-05,35,30,2026-02-04,2026-01-27,RESOLVED_IN_GRACE
FDX20258444490,CUST804758,Elliott-Ramsey,Large,2025-12-01,34216,108590,102713,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20256514500,CUST240454,Jones-Roberson,Small,2025-12-22,46626,175284,132145,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20253252626,CUST428399,Meadows and Sons,Mega,2025-12-01,40519,179293,161433,2026-01-05,35,30,2026-02-04,,IN_GRACE
FDX20255666187,CUST223586,Sanchez-Wolf,Mid,2025-12-12,56624,242749,126886,2025-12-27,15,12,2026-01-08,2026-01-08,RESOLVED_IN_GRACE
FDX20256327414,CUST350161,Scott-Miller,Mid,2025-12-26,28710,169969,47578,2026-01-10,15,12,2026-01-22,2026-01-13,RESOLVED_IN_GRACE
FDX20251664503,CUST420214,Rodriguez-Anderson,Mega,2025-12-01,46055,214457,69167,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20259738796,CUST222629,Callahan-Wong,Small,2025-12-29,18559,86334,45377,2026-01-08,10,7,2026-01-15,2026-01-14,RESOLVED_IN_GRACE
FDX20257960756,CUST291936,Mays-Mcdaniel,Mid,2025-12-21,28034,157926,150197,2026-01-05,15,12,2026-01-17,2026-01-09,RESOLVED_IN_GRACE
FDX20255839473,CUST491439,Hale-Robinson,Mid,2026-01-03,8533,46594,46092,2026-01-18,15,12,2026-01-30,2026-01-25,RESOLVED_IN_GRACE
FDX20251397508,CUST827120,Curry and Sons,Small,2026-01-04,13037,61519,34909,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20254842150,CUST248225,Gonzalez-Barrett,Small,2026-01-13,27351,159869,105499,2026-01-23,10,7,2026-01-30,,ELIGIBLE
FDX20256557792,CUST635638,Price-Kelly,Small,2026-01-07,18255,60249,56272,2026-01-17,10,7,2026-01-24,,ELIGIBLE
FDX20256750028,CUST507333,Rosales-Coleman,Mid,2025-12-17,58351,345644,78404,2026-01-01,15,12,2026-01-13,2026-01-11,RESOLVED_IN_GRACE
FDX20255064263,CUST538555,"Morales, Cline and Hines",Mid,2025-12-22,22364,64250,63622,2026-01-06,15,12,2026-01-18,,IN_GRACE
FDX20254453043,CUST725397,Jimenez-Rodriguez,Small,2026-01-11,41159,191211,144246,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20251907210,CUST244564,Torres-Anthony,Small,2025-12-24,59740,254443,116811,2026-01-03,10,7,2026-01-10,2026-01-04,RESOLVED_IN_GRACE
FDX20255166421,CUST702727,Ross-Lynch,Small,2026-01-09,5541,26758,12122,2026-01-19,10,7,2026-01-26,,IN_GRACE
FDX20254731991,CUST502349,Logan-Powell,Mid,2026-01-03,27063,86674,73659,2026-01-18,15,12,2026-01-30,,ELIGIBLE
FDX20257400271,CUST543588,Brown-Hunt,Large,2025-12-04,9241,49072,12767,2025-12-29,25,20,2026-01-18,2026-01-10,RESOLVED_IN_GRACE
FDX20259748847,CUST294776,Dalton-Jordan,Large,2025-12-08,45987,135209,96953,2026-01-02,25,20,2026-01-22,,IN_GRACE
FDX20256396173,CUST610310,Mayo PLC,Small,2025-12-22,18472,49881,33064,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20254079382,CUST766371,"Benton, Garner and Martinez",Mid,2025-12-30,34950,147972,132069,2026-01-14,15,12,2026-01-26,,ELIGIBLE
FDX20258421584,CUST663483,"Callahan, Nguyen and Morales",Large,2025-12-07,54572,323156,83655,2026-01-01,25,20,2026-01-21,,ELIGIBLE
FDX20251101379,CUST827117,Pitts Ltd,Small,2025-12-29,58588,225233,190034,2026-01-08,10,7,2026-01-15,,IN_GRACE
FDX20252084091,CUST776604,Juarez-Preston,Mid,2025-12-12,8584,24422,11934,2025-12-27,15,12,2026-01-08,2026-01-08,RESOLVED_IN_GRACE
FDX20259248388,CUST281649,Davis-Young,Large,2025-12-04,44362,206311,95587,2025-12-29,25,20,2026-01-18,,IN_GRACE
FDX20252174152,CUST681868,Valenzuela-Bradley,Small,2026-01-11,58755,327196,308535,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20254229034,CUST274971,"Krause, Hays and Jones",Small,2025-12-26,50561,292022,226413,2026-01-05,10,7,2026-01-12,2026-01-11,RESOLVED_IN_GRACE
FDX20251874208,CUST613426,Thornton-Harper,Large,2025-12-14,17644,83716,72119,2026-01-08,25,20,2026-01-28,,ELIGIBLE
FDX20253374513,CUST402865,Cook-Prince,Mid,2026-01-03,25413,84515,57049,2026-01-18,15,12,2026-01-30,2026-01-29,RESOLVED_IN_GRACE
FDX20254426243,CUST247111,Barrera-Baker,Mid,2025-12-12,59619,191825,142693,2025-12-27,15,12,2026-01-08,,ELIGIBLE
FDX20253106564,CUST296187,Moore-Walters,Small,2026-01-11,39559,201806,155077,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20252539467,CUST429861,Ewing-Smith,Mid,2025-12-20,31699,140695,123052,2026-01-04,15,12,2026-01-16,2026-01-05,RESOLVED_IN_GRACE
FDX20253913796,CUST982885,White-Ramsey,Mid,2025-12-22,23430,105831,62515,2026-01-06,15,12,2026-01-18,2026-01-15,RESOLVED_IN_GRACE
FDX20254428815,CUST572908,Bright-May,Small,2026-01-04,40344,110541,102498,2026-01-14,10,7,2026-01-21,2026-01-15,RESOLVED_IN_GRACE
FDX20254964626,CUST749498,Cain-Reid,Small,2025-12-29,13437,79034,63792,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20259513171,CUST156215,Howard-Wilkins,Large,2025-12-16,41410,128716,84094,2026-01-10,25,20,2026-01-30,,ELIGIBLE
FDX20252311382,CUST476479,Salazar-Moreno,Mid,2026-01-03,20665,123632,44661,2026-01-18,15,12,2026-01-30,,ELIGIBLE
FDX20258151117,CUST110048,"Camacho, Miller and Price",Mid,2025-12-28,55376,263812,57857,2026-01-12,15,12,2026-01-24,2026-01-13,RESOLVED_IN_GRACE
FDX20258836205,CUST608149,"Dillon, Howard and Palmer",Large,2025-12-01,44547,144735,119766,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20256225481,CUST243167,Camacho-Peterson,Small,2025-12-30,17706,58479,24578,2026-01-09,10,7,2026-01-16,,IN_GRACE
FDX20253754127,CUST304607,Mckinney-Orozco,Mid,2025-12-14,15403,46940,28218,2025-12-29,15,12,2026-01-10,,ELIGIBLE
FDX20254314108,CUST954815,Torres-Knox,Small,2025-12-26,34878,162158,60441,2026-01-05,10,7,2026-01-12,,ELIGIBLE
FDX20255109158,CUST502594,Rivera-Brown,Mid,2025-12-19,32365,187784,100999,2026-01-03,15,12,2026-01-15,,ELIGIBLE
FDX20258113821,CUST688861,Mullen-Lopez,Small,2025-12-30,29070,75258,39333,2026-01-09,10,7,2026-01-16,,IN_GRACE
FDX20253960096,CUST629990,Johnson-Little,Small,2026-01-11,5716,22472,19955,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20255177013,CUST784793,Harrington-Crawford,Small,2026-01-07,51166,270789,191608,2026-01-17,10,7,2026-01-24,,ELIGIBLE
FDX20256085186,CUST619013,Stout-Frye,Small,2025-12-22,20317,60719,43890,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20255787427,CUST529008,Moore-Espinoza,Small,2025-12-31,34249,148802,45205,2026-01-10,10,7,2026-01-17,2026-01-16,RESOLVED_IN_GRACE
FDX20258520742,CUST817956,Lewis-Vargas,Large,2025-12-01,10374,30352,27619,2025-12-26,25,20,2026-01-15,2026-01-04,RESOLVED_IN_GRACE
FDX20254378948,CUST615611,Garcia-Ward,Small,2026-01-13,12823,73043,55168,2026-01-23,10,7,2026-01-30,,ELIGIBLE
FDX20255561067,CUST535820,Allen-Martinez,Large,2025-12-01,26037,73365,64731,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20259072704,CUST844638,"Collins, Walker and Thornton",Small,2026-01-07,24646,115836,35783,2026-01-17,10,7,2026-01-24,2026-01-21,RESOLVED_IN_GRACE
FDX20252342445,CUST980690,Moses-Jackson,Mid,2025-12-12,30056,162490,125630,2025-12-27,15,12,2026-01-08,,ELIGIBLE
FDX20257032783,CUST565412,Collins-Conway,Mid,2025-12-16,23519,131931,102166,2025-12-31,15,12,2026-01-12,2026-01-03,RESOLVED_IN_GRACE
FDX20257681433,CUST612438,Lopez-Garza,Mid,2025-12-12,11667,43592,34366,2025-12-27,15,12,2026-01-08,,IN_GRACE
FDX20257337047,CUST275377,"Blake, Ellis and Powell",Small,2025-12-22,25656,111526,42648,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20253814647,CUST186686,Fuller-Morrison,Mid,2025-12-31,46772,260269,131487,2026-01-15,15,12,2026-01-27,,ELIGIBLE
FDX20258897261,CUST692862,Green-Singleton,Mid,2025-12-14,37962,223420,213121,2025-12-29,15,12,2026-01-10,,ELIGIBLE
FDX20258405061,CUST132359,Hancock-Dean,Mid,2025-12-28,3192,15142,6386,2026-01-12,15,12,2026-01-24,,IN_GRACE
FDX20258091683,CUST934541,Zavala-Garcia,Small,2025-12-24,1876,11111,4355,2026-01-03,10,7,2026-01-10,2026-01-10,RESOLVED_IN_GRACE
FDX20259477402,CUST898025,Stafford-Robinson,Small,2026-01-10,11188,63814,62191,2026-01-20,10,7,2026-01-27,,ELIGIBLE
FDX20258271756,CUST331241,Jones-Davis,Small,2026-01-11,58501,333291,151476,2026-01-21,10,7,2026-01-28,2026-01-26,RESOLVED_IN_GRACE
FDX20253615206,CUST406278,"Lang, Torres and Wiggins",Large,2025-12-01,16101,92508,46973,2025-12-26,25,20,2026-01-15,,IN_GRACE
FDX20259086630,CUST134283,Simmons-Oneill,Small,2026-01-09,24884,81047,60481,2026-01-19,10,7,2026-01-26,2026-01-26,RESOLVED_IN_GRACE
FDX20251332374,CUST388204,"Christian, Swanson and Snyder",Mid,2025-12-14,30259,144742,110536,2025-12-29,15,12,2026-01-10,,ELIGIBLE
FDX20257399154,CUST335765,"Cross, Miller and Mckay",Mid,2025-12-22,34127,98931,58674,2026-01-06,15,12,2026-01-18,2026-01-18,RESOLVED_IN_GRACE
FDX20258170536,CUST663723,Chen-Keller,Mid,2026-01-01,14206,58501,53437,2026-01-16,15,12,2026-01-28,2026-01-27,RESOLVED_IN_GRACE
FDX20252396415,CUST402692,Nelson-Myers,Mid,2026-01-03,28365,110275,91859,2026-01-18,15,12,2026-01-30,,IN_GRACE
FDX20256037049,CUST276379,Davis-Allen,Large,2025-12-01,11766,56320,46254,2025-12-26,25,20,2026-01-15,,IN_GRACE
FDX20253563536,CUST918665,Cantrell Inc,Mid,2025-12-21,45028,193782,175795,2026-01-05,15,12,2026-01-17,2026-01-10,RESOLVED_IN_GRACE
FDX20253947745,CUST579536,"Larson, Allen and Andrews",Small,2026-01-07,28524,107614,75701,2026-01-17,10,7,2026-01-24,2026-01-20,RESOLVED_IN_GRACE
FDX20255316638,CUST693127,Valdez-Meyers,Small,2026-01-01,3716,16742,14930,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20257382895,CUST878586,Anderson-Andrews,Mid,2026-01-03,11388,62543,27469,2026-01-18,15,12,2026-01-30,,ELIGIBLE
FDX20258778776,CUST910074,Hill-White,Mid,2025-12-16,8231,45421,8873,2025-12-31,15,12,2026-01-12,,ELIGIBLE
FDX20256131265,CUST903124,Carr-Hill,Small,2026-01-13,9554,47046,12783,2026-01-23,10,7,2026-01-30,,ELIGIBLE
FDX20258610197,CUST619373,"Knapp, Kim and Castro",Mid,2025-12-12,35993,161590,42430,2025-12-27,15,12,2026-01-08,,ELIGIBLE
FDX20255751739,CUST676429,Perez-Hooper,Small,2025-12-24,36879,155135,78309,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20257293920,CUST635618,Lara and Sons,Large,2025-12-01,27918,166792,109313,2025-12-26,25,20,2026-01-15,2026-01-07,RESOLVED_IN_GRACE
FDX20259067229,CUST218710,Palmer-Vasquez,Small,2025-12-24,50662,133355,95019,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20252206947,CUST700534,Sutton-Bell,Large,2025-12-10,37081,107265,38650,2026-01-04,25,20,2026-01-24,,ELIGIBLE
FDX20256590741,CUST219754,Bennett-Diaz,Mid,2025-12-31,22475,125626,23856,2026-01-15,15,12,2026-01-27,,ELIGIBLE
FDX20253292713,CUST380901,Bowen-Sanchez,Small,2025-12-27,8635,21636,17843,2026-01-06,10,7,2026-01-13,2026-01-12,RESOLVED_IN_GRACE
FDX20258872850,CUST912764,Steele-Lam,Mid,2026-01-01,37941,205074,165469,2026-01-16,15,12,2026-01-28,,ELIGIBLE
FDX20254283565,CUST669488,"Chan, Frederick and Martinez",Mega,2025-12-01,40463,230085,108619,2026-01-05,35,30,2026-02-04,2026-01-14,RESOLVED_IN_GRACE
FDX20253595845,CUST963274,"Golden, Smith and Mclaughlin",Small,2026-01-11,34238,142643,44642,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20254181393,CUST484682,Williams-Dominguez,Small,2025-12-26,40052,155742,98580,2026-01-05,10,7,2026-01-12,,ELIGIBLE
FDX20251070138,CUST668373,Perez-Phillips,Small,2025-12-31,36325,197153,179993,2026-01-10,10,7,2026-01-17,2026-01-14,RESOLVED_IN_GRACE
FDX20251215323,CUST962570,Long-Jackson,Small,2026-01-03,26202,90914,80601,2026-01-13,10,7,2026-01-20,2026-01-17,RESOLVED_IN_GRACE
FDX20259400348,CUST893547,Martinez-Norris,Small,2025-12-24,52998,298694,130508,2026-01-03,10,7,2026-01-10,,IN_GRACE
FDX20257279004,CUST143631,Davis-Grimes,Large,2025-12-07,26971,110745,58721,2026-01-01,25,20,2026-01-21,2026-01-09,RESOLVED_IN_GRACE
FDX20259245225,CUST896922,Johnson-Burton,Mid,2025-12-26,16833,61765,45944,2026-01-10,15,12,2026-01-22,,ELIGIBLE
FDX20257787310,CUST853905,Hernandez-Marshall,Mid,2025-12-21,30511,112518,105756,2026-01-05,15,12,2026-01-17,2026-01-12,RESOLVED_IN_GRACE
FDX20257976304,CUST562806,Watkins-Wise,Small,2026-01-01,16499,54264,47924,2026-01-11,10,7,2026-01-18,2026-01-16,RESOLVED_IN_GRACE
FDX20257621123,CUST672892,Stanton-Ryan,Small,2025-12-31,57901,183522,78376,2026-01-10,10,7,2026-01-17,2026-01-17,RESOLVED_IN_GRACE
FDX20257260332,CUST329157,Bailey-Chen,Large,2025-12-02,58208,327027,283863,2025-12-27,25,20,2026-01-16,,ELIGIBLE
FDX20257443078,CUST545807,Fisher-Rogers,Mid,2025-12-16,59992,194614,191587,2025-12-31,15,12,2026-01-12,,IN_GRACE
FDX20259213304,CUST207391,Howe-Gonzales,Mid,2025-12-31,9000,42689,13867,2026-01-15,15,12,2026-01-27,,ELIGIBLE
FDX20256164208,CUST871740,Winters-Williams,Small,2026-01-04,24105,60329,35987,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20252195114,CUST970392,"Lamb, Douglas and Webb",Small,2026-01-03,15824,71339,34840,2026-01-13,10,7,2026-01-20,2026-01-15,RESOLVED_IN_GRACE
FDX20257858317,CUST785424,Anderson-Hull,Large,2025-12-03,37506,224505,101698,2025-12-28,25,20,2026-01-17,,ELIGIBLE
FDX20251651407,CUST887842,Smith-Reyes,Small,2026-01-09,20393,92036,26983,2026-01-19,10,7,2026-01-26,2026-01-22,RESOLVED_IN_GRACE
FDX20253088386,CUST359555,Ward-Johnson,Small,2025-12-29,12286,38271,31956,2026-01-08,10,7,2026-01-15,2026-01-11,RESOLVED_IN_GRACE
FDX20257456309,CUST412170,Brock-Cohen,Mid,2025-12-28,2068,7787,7256,2026-01-12,15,12,2026-01-24,,IN_GRACE
FDX20253723988,CUST133796,Brown-Ayers,Mid,2025-12-14,1755,6455,5631,2025-12-29,15,12,2026-01-10,,IN_GRACE
FDX20254258608,CUST571578,Williams-Adams,Mid,2026-01-01,10056,52449,11787,2026-01-16,15,12,2026-01-28,2026-01-26,RESOLVED_IN_GRACE
FDX20258319864,CUST375581,Kirby-Ward,Small,2025-12-26,32839,195382,180602,2026-01-05,10,7,2026-01-12,,ELIGIBLE
FDX20255282525,CUST465509,Johnson-Lee,Small,2025-12-22,29488,95195,39454,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20256848179,CUST956401,Callahan-Romero,Mid,2025-12-22,19173,94515,82980,2026-01-06,15,12,2026-01-18,,ELIGIBLE
FDX20259549809,CUST191208,Pace-Fuller,Small,2026-01-04,31049,108586,84747,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20259197714,CUST560398,Villarreal Group,Small,2026-01-09,26249,67728,63744,2026-01-19,10,7,2026-01-26,,ELIGIBLE
FDX20257177044,CUST223088,Watkins-Roberts,Small,2026-01-01,36406,189459,119527,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20251968122,CUST913308,Mueller-Torres,Mid,2026-01-01,39550,128982,119044,2026-01-16,15,12,2026-01-28,,ELIGIBLE
FDX20257464817,CUST951327,Brown-Johnson,Large,2025-12-02,37980,119364,95531,2025-12-27,25,20,2026-01-16,2026-01-06,RESOLVED_IN_GRACE
FDX20258114216,CUST348455,Mathews Inc,Small,2026-01-11,33264,177623,94041,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20255140479,CUST320073,Ramirez-Morton,Mid,2025-12-28,26984,124586,74804,2026-01-12,15,12,2026-01-24,2026-01-16,RESOLVED_IN_GRACE
FDX20255066006,CUST950083,Peterson-Hart,Small,2026-01-04,41738,220008,210963,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20259014904,CUST873443,"Howard, Ramirez and Dalton",Mid,2026-01-01,36150,159470,82034,2026-01-16,15,12,2026-01-28,,IN_GRACE
FDX20251578940,CUST716482,Garcia and Sons,Small,2026-01-09,35839,148631,141514,2026-01-19,10,7,2026-01-26,2026-01-22,RESOLVED_IN_GRACE
FDX20257063525,CUST822608,Mitchell-Evans,Small,2026-01-09,34658,184622,125452,2026-01-19,10,7,2026-01-26,,ELIGIBLE
FDX20251474058,CUST467663,Costa LLC,Small,2026-01-04,44398,205945,163066,2026-01-14,10,7,2026-01-21,2026-01-15,RESOLVED_IN_GRACE
FDX20253481086,CUST845279,Glass-Fitzpatrick,Small,2026-01-10,17539,51267,34130,2026-01-20,10,7,2026-01-27,,ELIGIBLE
FDX20255384401,CUST739905,Pham-Perez,Small,2026-01-11,18699,64044,58081,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20258641531,CUST763508,Anderson-Sellers,Mid,2025-12-24,27078,76151,55595,2026-01-08,15,12,2026-01-20,2026-01-12,RESOLVED_IN_GRACE
FDX20253472414,CUST548965,Frazier Inc,Mid,2025-12-30,56829,290048,140749,2026-01-14,15,12,2026-01-26,2026-01-17,RESOLVED_IN_GRACE
FDX20255266245,CUST274044,Yang-Juarez,Mega,2025-12-01,23713,122051,56608,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20255150931,CUST746081,Barnett PLC,Small,2026-01-01,32791,144463,96147,2026-01-11,10,7,2026-01-18,,IN_GRACE
FDX20253708302,CUST245998,Arnold-Ross,Small,2025-12-24,19697,80306,48440,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20251206987,CUST922974,White-Griffin,Small,2025-12-29,43456,150009,53857,2026-01-08,10,7,2026-01-15,2026-01-10,RESOLVED_IN_GRACE
FDX20252958415,CUST316656,Clark-Romero,Small,2025-12-27,16066,73430,34033,2026-01-06,10,7,2026-01-13,,ELIGIBLE
FDX20252548634,CUST953047,Marshall-Salinas,Mid,2025-12-28,35265,147813,93510,2026-01-12,15,12,2026-01-24,,IN_GRACE
FDX20257448284,CUST316995,Wolfe-Pugh,Mid,2025-12-30,25695,114501,35224,2026-01-14,15,12,2026-01-26,2026-01-24,RESOLVED_IN_GRACE
FDX20257671743,CUST944565,Miller-Bates,Mid,2025-12-22,6833,35048,31604,2026-01-06,15,12,2026-01-18,,IN_GRACE
FDX20252348021,CUST162241,Livingston-Perez,Small,2026-01-01,38382,218920,125442,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20259699607,CUST697766,Parker-Harris,Small,2025-12-22,25965,129501,103641,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20254167928,CUST467856,Conley PLC,Small,2026-01-03,58547,321692,174384,2026-01-13,10,7,2026-01-20,2026-01-15,RESOLVED_IN_GRACE
FDX20258095837,CUST658136,Grimes Ltd,Small,2025-12-24,49372,172555,156061,2026-01-03,10,7,2026-01-10,,IN_GRACE
FDX20253782058,CUST394739,Summers and Sons,Mid,2025-12-28,40470,111789,44201,2026-01-12,15,12,2026-01-24,,IN_GRACE
FDX20258161714,CUST725850,Jackson-Christian,Mid,2025-12-22,5414,24141,5816,2026-01-06,15,12,2026-01-18,2026-01-12,RESOLVED_IN_GRACE
FDX20255242475,CUST664939,Chambers-Lee,Small,2025-12-24,20286,96679,35137,2026-01-03,10,7,2026-01-10,2026-01-07,RESOLVED_IN_GRACE
FDX20256070402,CUST276556,Johns-Brown,Small,2026-01-05,16580,66339,37688,2026-01-15,10,7,2026-01-22,,ELIGIBLE
FDX20259399459,CUST439375,Rodriguez-Morales,Mega,2025-12-01,37579,189451,112128,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20259945633,CUST838253,Whitney-Howe,Mid,2025-12-20,3624,14344,12918,2026-01-04,15,12,2026-01-16,,ELIGIBLE
FDX20257422127,CUST406849,"Burke, Hall and Cummings",Mid,2025-12-26,5901,33483,13244,2026-01-10,15,12,2026-01-22,2026-01-15,RESOLVED_IN_GRACE
FDX20256167027,CUST403387,Robertson PLC,Mega,2025-12-01,21351,77612,40385,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20257905652,CUST700556,Sandoval-Mason,Large,2025-12-13,28287,87190,84630,2026-01-07,25,20,2026-01-27,,ELIGIBLE
FDX20252491048,CUST380329,Oconnor-Ramirez,Mid,2025-12-25,44603,234543,71642,2026-01-09,15,12,2026-01-21,2026-01-12,RESOLVED_IN_GRACE
FDX20252833314,CUST999695,Rodriguez-Cain,Small,2026-01-04,13849,74603,29203,2026-01-14,10,7,2026-01-21,,IN_GRACE
FDX20256777952,CUST639403,Maldonado-Young,Small,2026-01-13,17684,105665,24935,2026-01-23,10,7,2026-01-30,,ELIGIBLE
FDX20253394334,CUST812296,"Pennington, Murray and Chan",Large,2025-12-03,52275,237227,140416,2025-12-28,25,20,2026-01-17,2026-01-05,RESOLVED_IN_GRACE
FDX20255513429,CUST954779,Wolf-Welch,Large,2025-12-01,14749,61242,27512,2025-12-26,25,20,2026-01-15,,IN_GRACE
FDX20254515255,CUST199850,Gilbert-Kaiser,Large,2025-12-01,58960,334487,252122,2025-12-26,25,20,2026-01-15,2026-01-15,RESOLVED_IN_GRACE
