invoice_id,customer_id,customer_name,business_segment,invoice_date,invoice_amount,credit_limit,credit_used,due_date,payment_terms_days,grace_period_days,handover_date,payment_date,handover_eligibility
FDX20259249220,CUST871411,Hampton Group,Large,2025-12-08,29019,131972,92323,2026-01-02,25,20,2026-01-22,2026-01-05,RESOLVED_IN_GRACE
FDX20258903600,CUST295085,Flowers PLC,Small,2026-01-09,25314,150677,60168,2026-01-19,10,7,2026-01-26,2026-01-20,RESOLVED_IN_GRACE
FDX20257928341,CUST623285,Garrett-Green,Small,2026-01-03,49609,245829,219977,2026-01-13,10,7,2026-01-20,,ELIGIBLE
FDX20256582152,CUST642895,Anderson-Gill,Small,2025-12-24,47095,217317,149485,2026-01-03,10,7,2026-01-10,2026-01-04,RESOLVED_IN_GRACE
FDX20258086125,CUST505785,Mcfarland-Miller,Mid,2025-12-21,20944,93732,75691,2026-01-05,15,12,2026-01-17,2026-01-14,RESOLVED_IN_GRACE
FDX20252684358,CUST688956,Love-Rogers,Mid,2026-01-03,40107,160736,115700,2026-01-18,15,12,2026-01-30,,IN_GRACE
FDX20253690114,CUST223481,Gonzalez PLC,Small,2026-01-04,7039,20832,13623,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20255378351,CUST374492,Hahn PLC,Small,2025-12-29,46432,197375,143578,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20259494883,CUST912609,Ellis-Fischer,Small,2026-01-09,30347,161444,135380,2026-01-19,10,7,2026-01-26,,ELIGIBLE
FDX20252113457,CUST372933,Anderson-Fitzgerald,Large,2025-12-05,33714,187426,151710,2025-12-30,25,20,2026-01-19,,IN_GRACE
FDX20256903169,CUST838237,"Chavez, Olson and Johnson",Mid,2025-12-19,50772,231656,148405,2026-01-03,15,12,2026-01-15,,ELIGIBLE
FDX20258061035,CUST567951,Johnson-Palmer,Small,2026-01-11,55005,261724,243637,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20256482263,CUST324993,Wilson-Henry,Small,2026-01-13,29878,125140,82420,2026-01-23,10,7,2026-01-30,,IN_GRACE
FDX20258604470,CUST741599,Hogan-Smith,Large,2025-12-01,57947,210850,183948,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20251458871,CUST399449,Barker-Phillips,Small,2025-12-27,27324,74453,64164,2026-01-06,10,7,2026-01-13,2026-01-09,RESOLVED_IN_GRACE
FDX20251874073,CUST827691,Lozano and Sons,Mid,2025-12-21,9739,24898,17933,2026-01-05,15,12,2026-01-17,,ELIGIBLE
FDX20254082639,CUST615060,Davis-Mitchell,Small,2025-12-29,45488,203379,82103,2026-01-08,10,7,2026-01-15,2026-01-13,RESOLVED_IN_GRACE
FDX20258439100,CUST309902,Harper-Frank,Small,2026-01-12,30059,115890,73251,2026-01-22,10,7,2026-01-29,,ELIGIBLE
FDX20253283248,CUST228594,Gonzalez-Williams,Mega,2025-12-01,59202,232062,107710,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20251051603,CUST242321,Branch-Nelson,Mid,2026-01-03,6127,31406,18046,2026-01-18,15,12,2026-01-30,,ELIGIBLE
FDX20257721990,CUST994253,Haas-Vazquez,Mid,2025-12-30,5564,23331,23169,2026-01-14,15,12,2026-01-26,,ELIGIBLE
FDX20254356706,CUST177649,"Blake, Simon and Camacho",Small,2026-01-08,35539,153741,104904,2026-01-18,10,7,2026-01-25,,IN_GRACE
FDX20256126237,CUST574001,Sharp-Price,Small,2026-01-08,10305,58613,42263,2026-01-18,10,7,2026-01-25,2026-01-20,RESOLVED_IN_GRACE
FDX20256263378,CUST281043,"West, Harris and Elliott",Small,2026-01-07,32172,127693,71373,2026-01-17,10,7,2026-01-24,,ELIGIBLE
FDX20252379624,CUST848022,Burke-Garcia,Small,2026-01-13,50022,197373,87179,2026-01-23,10,7,2026-01-30,,IN_GRACE
FDX20252859388,CUST566732,"Dickerson, Chandler and Thompson",Large,2025-12-17,12419,31371,26546,2026-01-11,25,20,2026-01-31,,IN_GRACE
FDX20253647821,CUST192055,Brown-Lane,Small,2026-01-07,6546,38874,29478,2026-01-17,10,7,2026-01-24,2026-01-22,RESOLVED_IN_GRACE
FDX20255187652,CUST949884,Frank-Cordova,Mid,2025-12-24,25211,68347,52353,2026-01-08,15,12,2026-01-20,,ELIGIBLE
FDX20259663182,CUST815054,Gray-Quinn,Mid,2025-12-17,59853,308838,104461,2026-01-01,15,12,2026-01-13,2026-01-11,RESOLVED_IN_GRACE
FDX20253182597,CUST986593,Williams-Wade,Small,2026-01-01,55689,279786,178218,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20257883963,CUST435112,Murphy-Morton,Mid,2026-01-03,52856,310250,113715,2026-01-18,15,12,2026-01-30,,ELIGIBLE
FDX20256358628,CUST800280,Carter-Taylor,Small,2026-01-04,43793,247418,156985,2026-01-14,10,7,2026-01-21,,IN_GRACE
FDX20258574743,CUST464301,Thomas Group,Mid,2026-01-01,52953,312100,125207,2026-01-16,15,12,2026-01-28,,ELIGIBLE
FDX20259025640,CUST844007,"Copeland, Mcpherson and Villa",Small,2026-01-03,3774,10445,6886,2026-01-13,10,7,2026-01-20,2026-01-20,RESOLVED_IN_GRACE
FDX20253239922,CUST168093,Carroll-Davis,Small,2026-01-01,32888,100529,72902,2026-01-11,10,7,2026-01-18,2026-01-15,RESOLVED_IN_GRACE
FDX20255373482,CUST676713,Gonzalez-Washington,Mid,2025-12-18,57916,257981,110913,2026-01-02,15,12,2026-01-14,,ELIGIBLE
FDX20253910495,CUST668507,Evans-Smith,Small,2026-01-12,39783,109267,71994,2026-01-22,10,7,2026-01-29,2026-01-24,RESOLVED_IN_GRACE
FDX20256495887,CUST404466,Rasmussen-Camacho,Large,2025-12-17,53935,157832,87613,2026-01-11,25,20,2026-01-31,2026-01-19,RESOLVED_IN_GRACE
FDX20255727774,CUST414527,Jackson-Willis,Large,2025-12-14,5144,19216,6601,2026-01-08,25,20,2026-01-28,,ELIGIBLE
FDX20254333024,CUST992717,Hanson-Turner,Small,2025-12-26,37150,184140,86935,2026-01-05,10,7,2026-01-12,,ELIGIBLE
FDX20252415979,CUST265156,Carroll-Tyler,Small,2026-01-03,38637,159261,70332,2026-01-13,10,7,2026-01-20,,ELIGIBLE
FDX20257954096,CUST846385,Carter-Clarke,Small,2026-01-02,55291,143422,65643,2026-01-12,10,7,2026-01-19,2026-01-13,RESOLVED_IN_GRACE
FDX20257167297,CUST844031,Brennan-Pierce,Large,2025-12-14,8842,48351,42154,2026-01-08,25,20,2026-01-28,2026-01-17,RESOLVED_IN_GRACE
FDX20254051595,CUST834233,Cunningham-Hardy,Large,2025-12-09,45316,118913,97808,2026-01-03,25,20,2026-01-23,,ELIGIBLE
FDX20257601736,CUST768676,Cruz-Hernandez,Small,2025-12-22,24676,94666,90443,2026-01-01,10,7,2026-01-08,2026-01-06,RESOLVED_IN_GRACE
FDX20257330379,CUST282547,Harrison-Santiago,Large,2025-12-01,22693,101707,91252,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20254766269,CUST932250,"Wilkinson, Padilla and Allen",Small,2026-01-07,34146,127279,82843,2026-01-17,10,7,2026-01-24,,ELIGIBLE
FDX20251347869,CUST479052,Medina-Finley,Small,2025-12-31,10244,44585,33540,2026-01-10,10,7,2026-01-17,2026-01-12,RESOLVED_IN_GRACE
FDX20251385374,CUST633469,Greene Ltd,Mega,2025-12-01,38823,199999,66175,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20254837070,CUST335134,Miller-Woods,Mid,2025-12-30,24018,69851,42137,2026-01-14,15,12,2026-01-26,,ELIGIBLE
FDX20252492779,CUST227257,Ramirez-Brown,Small,2025-12-29,14139,62352,54025,2026-01-08,10,7,2026-01-15,2026-01-12,RESOLVED_IN_GRACE
FDX20258758202,CUST310743,Mcdaniel-Erickson,Small,2026-01-01,18077,67896,47884,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20254326354,CUST930541,Patel Ltd,Mid,2026-01-01,47867,256842,103211,2026-01-16,15,12,2026-01-28,,IN_GRACE
FDX20255391992,CUST245622,"Villarreal, Williams and Johnson",Small,2026-01-14,22299,65296,51991,2026-01-24,10,7,2026-01-31,,ELIGIBLE
FDX20253831255,CUST348235,Snyder-Harmon,Mega,2025-12-01,38978,149800,124196,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20251835219,CUST928766,"Carlson, Rios and Miller",Large,2025-12-04,34377,145747,127781,2025-12-29,25,20,2026-01-18,,ELIGIBLE
FDX20257728249,CUST618019,Parker-Fisher,Small,2026-01-01,7332,39849,15246,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20258195804,CUST127560,Carson-Williams,Mid,2025-12-12,23007,103273,75097,2025-12-27,15,12,2026-01-08,,ELIGIBLE
FDX20255364723,CUST478427,Conner PLC,Large,2025-12-01,29301,154205,85927,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20253504019,CUST680933,Diaz-Walker,Large,2025-12-09,58959,212262,112261,2026-01-03,25,20,2026-01-23,2026-01-21,RESOLVED_IN_GRACE
FDX20252494200,CUST700076,Sims-Haney,Mid,2025-12-26,48164,271186,141330,2026-01-10,15,12,2026-01-22,,ELIGIBLE
FDX20257172675,CUST486831,Pierce-Ramos,Large,2025-12-16,48069,260995,162721,2026-01-10,25,20,2026-01-30,2026-01-19,RESOLVED_IN_GRACE
FDX20253854188,CUST590110,Myers-Lamb,Large,2025-12-01,5975,30140,27383,2025-12-26,25,20,2026-01-15,2026-01-13,RESOLVED_IN_GRACE
FDX20252968815,CUST942700,Mckinney-Fox,Large,2025-12-10,10731,48258,36098,2026-01-04,25,20,2026-01-24,2026-01-06,RESOLVED_IN_GRACE
FDX20251236808,CUST678443,Murillo-Wagner,Small,2026-01-01,46883,149363,125526,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20259822092,CUST236074,Martin-Mckinney,Small,2025-12-26,41786,133521,98430,2026-01-05,10,7,2026-01-12,,IN_GRACE
FDX20258300752,CUST741674,Hernandez-Cook,Mid,2025-12-15,9948,42154,38151,2025-12-30,15,12,2026-01-11,,ELIGIBLE
FDX20258611954,CUST190403,Rodriguez-Velazquez,Small,2026-01-13,29324,152314,69500,2026-01-23,10,7,2026-01-30,2026-01-29,RESOLVED_IN_GRACE
FDX20259290445,CUST168941,Edwards-Mitchell,Small,2026-01-11,32336,136008,124568,2026-01-21,10,7,2026-01-28,,IN_GRACE
FDX20252988307,CUST424314,Cline-Taylor,Small,2026-01-13,12517,70083,25357,2026-01-23,10,7,2026-01-30,2026-01-27,RESOLVED_IN_GRACE
FDX20254766215,CUST517500,Jones-Silva,Small,2026-01-01,54040,314407,299369,2026-01-11,10,7,2026-01-18,,IN_GRACE
FDX20254408213,CUST851759,Evans-West,Small,2026-01-06,36671,128895,54678,2026-01-16,10,7,2026-01-23,2026-01-20,RESOLVED_IN_GRACE
FDX20254196800,CUST853789,Macdonald Inc,Large,2025-12-11,35920,202522,130786,2026-01-05,25,20,2026-01-25,2026-01-09,RESOLVED_IN_GRACE
FDX20255466142,CUST601916,Martin-Mitchell,Small,2025-12-27,33301,160565,93276,2026-01-06,10,7,2026-01-13,2026-01-08,RESOLVED_IN_GRACE
FDX20255831200,CUST651231,"Berg, Krueger and Reyes",Small,2025-12-24,29949,137968,103950,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20259290765,CUST530749,Oconnor Group,Small,2025-12-25,49137,281754,281513,2026-01-04,10,7,2026-01-11,,ELIGIBLE
FDX20257410129,CUST906527,James-Brown,Mid,2025-12-17,4685,14676,4749,2026-01-01,15,12,2026-01-13,,IN_GRACE
FDX20253184382,CUST529322,Ross-Sawyer,Large,2025-12-08,10092,57634,15143,2026-01-02,25,20,2026-01-22,,ELIGIBLE
FDX20258236157,CUST963333,Mcdaniel-Martinez,Small,2026-01-07,41261,118389,82261,2026-01-17,10,7,2026-01-24,2026-01-24,RESOLVED_IN_GRACE
FDX20254466272,CUST702826,Reyes-Ruiz,Small,2026-01-14,48705,155108,49888,2026-01-24,10,7,2026-01-31,,IN_GRACE
FDX20254616607,CUST177333,Bell-Jimenez,Large,2025-12-01,13812,69921,57092,2025-12-26,25,20,2026-01-15,2026-01-10,RESOLVED_IN_GRACE
FDX20255747402,CUST231414,Marsh-Lucero,Large,2025-12-01,11910,36384,16124,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20254176986,CUST432427,Mills Group,Large,2025-12-01,9639,48039,14569,2025-12-26,25,20,2026-01-15,2026-01-14,RESOLVED_IN_GRACE
FDX20258018429,CUST773540,Smith-Evans,Small,2026-01-09,4217,20928,13195,2026-01-19,10,7,2026-01-26,2026-01-22,RESOLVED_IN_GRACE
FDX20254026104,CUST177767,Calderon LLC,Large,2025-12-01,49407,223837,94370,2025-12-26,25,20,2026-01-15,2026-01-05,RESOLVED_IN_GRACE
FDX20257853897,CUST571832,Lowe-Richmond,Mid,2025-12-24,54945,326925,196849,2026-01-08,15,12,2026-01-20,,ELIGIBLE
FDX20253448514,CUST588461,Thomas-Phillips,Mid,2025-12-30,28833,162341,76771,2026-01-14,15,12,2026-01-26,2026-01-17,RESOLVED_IN_GRACE
FDX20251482732,CUST813145,Alexander-Wagner,Small,2026-01-14,3836,11127,7036,2026-01-24,10,7,2026-01-31,,ELIGIBLE
FDX20255868629,CUST642491,Young Inc,Large,2025-12-01,23558,114603,77039,2025-12-26,25,20,2026-01-15,2026-01-02,RESOLVED_IN_GRACE
FDX20255392266,CUST461249,"Abbott, Wood and Hawkins",Small,2026-01-13,42929,169141,121785,2026-01-23,10,7,2026-01-30,2026-01-25,RESOLVED_IN_GRACE
FDX20254950793,CUST234568,Mcpherson-Hoffman,Small,2025-12-25,45940,207336,55500,2026-01-04,10,7,2026-01-11,,IN_GRACE
FDX20258566133,CUST969325,"Ortiz, Cowan and King",Small,2025-12-28,35704,109662,73446,2026-01-07,10,7,2026-01-14,2026-01-09,RESOLVED_IN_GRACE
FDX20255166084,CUST918164,Booth-Guerra,Small,2025-12-28,49458,158110,99692,2026-01-07,10,7,2026-01-14,2026-01-09,RESOLVED_IN_GRACE
FDX20257201492,CUST678083,Davis-Cox,Large,2025-12-01,22670,88208,34642,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20258686718,CUST770872,Collier-Pearson,Mid,2025-12-21,19621,50951,27322,2026-01-05,15,12,2026-01-17,2026-01-06,RESOLVED_IN_GRACE
FDX20252438456,CUST716338,Andrade-Bowman,Mid,2026-01-02,43653,238766,125934,2026-01-17,15,12,2026-01-29,2026-01-23,RESOLVED_IN_GRACE
FDX20251173144,CUST290802,Sanders-Wright,Small,2025-12-26,57541,299906,255909,2026-01-05,10,7,2026-01-12,,IN_GRACE
FDX20258866528,CUST905077,"Stephens, Brewer and Melendez",Mid,2025-12-15,36040,199962,110441,2025-12-30,15,12,2026-01-11,,ELIGIBLE
FDX20253234807,CUST235300,"Blair, Walker and Bailey",Small,2026-01-05,5795,23454,11025,2026-01-15,10,7,2026-01-22,2026-01-16,RESOLVED_IN_GRACE
FDX20256423167,CUST553633,Hunter-Hardy,Mid,2025-12-27,10749,45424,30247,2026-01-11,15,12,2026-01-23,,IN_GRACE
FDX20257669861,CUST627290,Elliott-Donovan,Small,2025-12-24,13927,57526,17155,2026-01-03,10,7,2026-01-10,,IN_GRACE
FDX20254560421,CUST158104,Aguirre-Gonzalez,Small,2026-01-04,33472,120382,81847,2026-01-14,10,7,2026-01-21,2026-01-15,RESOLVED_IN_GRACE
FDX20257433986,CUST971776,Beasley-Wilson,Mid,2025-12-15,51305,285613,106973,2025-12-30,15,12,2026-01-11,2026-01-11,RESOLVED_IN_GRACE
FDX20258101643,CUST230192,Williams-Aguilar,Small,2026-01-05,58327,210501,106586,2026-01-15,10,7,2026-01-22,,ELIGIBLE
FDX20255298752,CUST643269,"Monroe, Miller and Farley",Small,2026-01-09,35283,95299,91314,2026-01-19,10,7,2026-01-26,,IN_GRACE
FDX20252225669,CUST260448,"Alvarez, Ramirez and Roberts",Large,2025-12-14,39789,221534,46196,2026-01-08,25,20,2026-01-28,,ELIGIBLE
FDX20252598523,CUST418897,"Ward, Morris and Juarez",Small,2025-12-24,10656,44006,28339,2026-01-03,10,7,2026-01-10,2026-01-04,RESOLVED_IN_GRACE
FDX20251985700,CUST272655,Walters-Cardenas,Mega,2025-12-01,21310,79779,26948,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20251874304,CUST269834,Mcdaniel PLC,Mid,2025-12-26,3076,17843,3273,2026-01-10,15,12,2026-01-22,,IN_GRACE
FDX20256584506,CUST438334,Williams-Chen,Small,2025-12-25,32174,143902,44782,2026-01-04,10,7,2026-01-11,2026-01-10,RESOLVED_IN_GRACE
FDX20254939985,CUST843788,Swanson-Harmon,Small,2026-01-11,38020,140634,68901,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20258900934,CUST336422,"Pennington, Alexander and Reid",Mid,2025-12-15,45912,200906,109226,2025-12-30,15,12,2026-01-11,,IN_GRACE
FDX20256944195,CUST462831,Vargas-Watkins,Small,2026-01-06,9968,56964,41078,2026-01-16,10,7,2026-01-23,,ELIGIBLE
FDX20251763562,CUST644103,Rogers-Hernandez,Small,2026-01-11,42761,164734,106923,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20251089942,CUST397846,Brooks-Collins,Small,2025-12-29,30084,121687,75061,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20255255656,CUST987025,Mueller Inc,Large,2025-12-14,18359,74787,44431,2026-01-08,25,20,2026-01-28,,ELIGIBLE
FDX20259464810,CUST182690,Taylor-Parker,Small,2026-01-11,5751,28715,9921,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20257391073,CUST362778,Krueger-Sanders,Small,2025-12-22,30585,123250,92951,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20256075231,CUST305837,Guerrero-Smith,Large,2025-12-01,16261,62773,37264,2025-12-26,25,20,2026-01-15,,IN_GRACE
FDX20257621913,CUST765905,Miller-Poole,Small,2026-01-06,21815,127598,35805,2026-01-16,10,7,2026-01-23,,ELIGIBLE
FDX20257222689,CUST677599,Giles-Robertson,Small,2026-01-06,20380,112311,33136,2026-01-16,10,7,2026-01-23,,ELIGIBLE
FDX20253218589,CUST387782,Lucas Ltd,Small,2026-01-13,13278,58730,39904,2026-01-23,10,7,2026-01-30,2026-01-27,RESOLVED_IN_GRACE
FDX20251689962,CUST231250,Dominguez-Thomas,Mid,2025-12-13,8430,32202,30821,2025-12-28,15,12,2026-01-09,,ELIGIBLE
FDX20254009366,CUST755383,Moran-Bell,Large,2025-12-04,17691,82244,31922,2025-12-29,25,20,2026-01-18,,ELIGIBLE
FDX20255366969,CUST417534,Miller-Bean,Large,2025-12-09,53839,285880,249129,2026-01-03,25,20,2026-01-23,,IN_GRACE
FDX20253849886,CUST744274,Tucker-Williamson,Small,2026-01-13,58513,179715,138102,2026-01-23,10,7,2026-01-30,,ELIGIBLE
FDX20259451467,CUST659392,Lopez-Salazar,Mega,2025-12-01,18949,70864,49270,2026-01-05,35,30,2026-02-04,2026-01-28,RESOLVED_IN_GRACE
FDX20259268480,CUST197966,Guzman-Bowers,Small,2026-01-14,4842,16654,5972,2026-01-24,10,7,2026-01-31,,ELIGIBLE
FDX20256690441,CUST626986,"Bradshaw, Estes and Long",Small,2026-01-05,24158,68111,66210,2026-01-15,10,7,2026-01-22,,ELIGIBLE
FDX20258853160,CUST772124,Gross Inc,Large,2025-12-05,7937,26647,16282,2025-12-30,25,20,2026-01-19,,ELIGIBLE
FDX20253213242,CUST276827,Gomez-Hartman,Small,2026-01-08,55928,198168,121348,2026-01-18,10,7,2026-01-25,2026-01-23,RESOLVED_IN_GRACE
FDX20252504043,CUST720556,Solis-Cooper,Small,2025-12-23,4812,26338,9976,2026-01-02,10,7,2026-01-09,2026-01-06,RESOLVED_IN_GRACE
FDX20256323702,CUST708851,Cooper-Todd,Mid,2025-12-23,42049,246573,202752,2026-01-07,15,12,2026-01-19,2026-01-18,RESOLVED_IN_GRACE
FDX20259899034,CUST261684,Bridges-Sweeney,Small,2026-01-12,59520,235454,191705,2026-01-22,10,7,2026-01-29,2026-01-24,RESOLVED_IN_GRACE
FDX20258263354,CUST279516,"Church, Johnson and Smith",Small,2026-01-12,59934,225338,176971,2026-01-22,10,7,2026-01-29,,ELIGIBLE
FDX20253378937,CUST790731,"Silva, Taylor and Davis",Small,2026-01-13,32508,106035,60717,2026-01-23,10,7,2026-01-30,2026-01-29,RESOLVED_IN_GRACE
FDX20255368887,CUST754813,Caldwell-Perez,Mid,2025-12-25,59470,296778,77786,2026-01-09,15,12,2026-01-21,2026-01-12,RESOLVED_IN_GRACE
FDX20252960284,CUST855638,Alvarado-English,Small,2026-01-10,41019,113924,69992,2026-01-20,10,7,2026-01-27,,ELIGIBLE
FDX20256255791,CUST734534,Hart Inc,Mid,2025-12-29,30986,92134,76117,2026-01-13,15,12,2026-01-25,,ELIGIBLE
FDX20251740918,CUST454019,Clarke-Reed,Small,2025-12-22,40855,130879,60258,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20253145327,CUST983456,"Day, Wheeler and Thomas",Mid,2026-01-04,30440,121534,109011,2026-01-19,15,12,2026-01-31,,ELIGIBLE
FDX20259375364,CUST690996,Montgomery-Maldonado,Small,2026-01-06,17387,80649,63053,2026-01-16,10,7,2026-01-23,,IN_GRACE
FDX20255714408,CUST143195,Martin-Wade,Small,2025-12-27,53110,227836,135700,2026-01-06,10,7,2026-01-13,,ELIGIBLE
FDX20257049733,CUST965322,Lewis-Benitez,Small,2026-01-14,31774,166985,54720,2026-01-24,10,7,2026-01-31,,IN_GRACE
FDX20258215646,CUST129751,Gonzalez-Phillips,Small,2026-01-12,20362,74597,25885,2026-01-22,10,7,2026-01-29,,ELIGIBLE
FDX20255746702,CUST185168,Jenkins-Sanchez,Small,2026-01-12,53258,156625,108494,2026-01-22,10,7,2026-01-29,,ELIGIBLE
FDX20255416038,CUST147670,Daniel-Hull,Small,2025-12-29,45628,163083,68863,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20255425123,CUST772612,Stevens-Baldwin,Large,2025-12-08,3701,20822,16532,2026-01-02,25,20,2026-01-22,,IN_GRACE
FDX20259673362,CUST908475,Jones-Wong,Mid,2025-12-31,57623,315353,246797,2026-01-15,15,12,2026-01-27,2026-01-26,RESOLVED_IN_GRACE
FDX20256251441,CUST704788,"Powell, Marshall and Ponce",Small,2026-01-13,22812,135416,34456,2026-01-23,10,7,2026-01-30,2026-01-24,RESOLVED_IN_GRACE
FDX20258311097,CUST377511,Jacobson-Shepard,Mid,2026-01-01,1752,10254,6275,2026-01-16,15,12,2026-01-28,2026-01-21,RESOLVED_IN_GRACE
FDX20253767969,CUST782759,Olson-Hill,Small,2026-01-01,13924,60622,30385,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20256293931,CUST321048,Harris and Sons,Small,2026-01-12,58945,203877,161783,2026-01-22,10,7,2026-01-29,,IN_GRACE
FDX20259242223,CUST904214,Cox-Haynes,Mid,2025-12-24,19001,85526,51897,2026-01-08,15,12,2026-01-20,2026-01-12,RESOLVED_IN_GRACE
FDX20253537801,CUST699929,Gibbs Inc,Large,2025-12-01,55482,180744,153621,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20258381800,CUST536822,Blevins-Bray,Small,2026-01-03,52496,278939,264403,2026-01-13,10,7,2026-01-20,2026-01-20,RESOLVED_IN_GRACE
FDX20251892920,CUST748133,"Saunders, Harper and Barrera",Small,2026-01-07,28920,149401,41097,2026-01-17,10,7,2026-01-24,2026-01-20,RESOLVED_IN_GRACE
FDX20254169550,CUST770030,Ryan-Mendez,Small,2025-12-26,11157,38135,33767,2026-01-05,10,7,2026-01-12,2026-01-12,RESOLVED_IN_GRACE
FDX20253493443,CUST131757,Burke-White,Mid,2025-12-19,47869,121626,55258,2026-01-03,15,12,2026-01-15,,ELIGIBLE
FDX20251915485,CUST622230,Richards-Vance,Large,2025-12-05,31868,162147,51561,2025-12-30,25,20,2026-01-19,2026-01-05,RESOLVED_IN_GRACE
FDX20254856420,CUST757629,Burgess-Gonzalez,Small,2026-01-10,59774,265154,164100,2026-01-20,10,7,2026-01-27,,ELIGIBLE
FDX20254072601,CUST672079,Rosario-Deleon,Small,2026-01-06,48541,252483,111187,2026-01-16,10,7,2026-01-23,,ELIGIBLE
FDX20251601668,CUST403742,Evans-Joyce,Mid,2025-12-26,22415,76642,52680,2026-01-10,15,12,2026-01-22,,IN_GRACE
FDX20258889444,CUST773088,Espinoza-Nelson,Large,2025-12-01,34832,93234,90352,2025-12-26,25,20,2026-01-15,2026-01-12,RESOLVED_IN_GRACE
FDX20255365833,CUST416768,Travis and Sons,Mid,2025-12-27,59335,265263,202299,2026-01-11,15,12,2026-01-23,2026-01-17,RESOLVED_IN_GRACE
FDX20253743996,CUST606404,Anderson-Romero,Mid,2026-01-01,45320,239759,73218,2026-01-16,15,12,2026-01-28,2026-01-17,RESOLVED_IN_GRACE
FDX20258837188,CUST356773,Banks-Heath,Mid,2025-12-23,40925,159537,65613,2026-01-07,15,12,2026-01-19,2026-01-16,RESOLVED_IN_GRACE
FDX20258322078,CUST943776,"Haas, Thomas and Knight",Large,2025-12-12,50691,224279,107850,2026-01-06,25,20,2026-01-26,,ELIGIBLE
FDX20252946560,CUST946567,Jackson-Hernandez,Small,2025-12-25,4088,10453,4445,2026-01-04,10,7,2026-01-11,2026-01-09,RESOLVED_IN_GRACE
FDX20259303225,CUST818264,Mullen-White,Mid,2025-12-29,4343,25594,6308,2026-01-13,15,12,2026-01-25,,ELIGIBLE
FDX20251684371,CUST525818,Martinez-Green,Small,2026-01-13,45120,223685,100617,2026-01-23,10,7,2026-01-30,,ELIGIBLE
FDX20258407471,CUST411882,Davis-Shepherd,Large,2025-12-01,43058,144479,87898,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20256981414,CUST575575,Richards-Wong,Small,2026-01-11,35216,183838,146398,2026-01-21,10,7,2026-01-28,2026-01-27,RESOLVED_IN_GRACE
FDX20259140297,CUST176517,Benjamin Ltd,Mid,2025-12-12,32684,140160,76030,2025-12-27,15,12,2026-01-08,,ELIGIBLE
FDX20258679933,CUST822063,Lopez-Cole,Small,2026-01-12,20091,102981,68545,2026-01-22,10,7,2026-01-29,,ELIGIBLE
FDX20259270975,CUST162823,"Benton, Ruiz and Taylor",Small,2026-01-02,37644,202424,69257,2026-01-12,10,7,2026-01-19,2026-01-16,RESOLVED_IN_GRACE
FDX20252887283,CUST265759,Porter-Nguyen,Small,2026-01-09,12359,67121,55486,2026-01-19,10,7,2026-01-26,2026-01-22,RESOLVED_IN_GRACE
FDX20253483929,CUST560959,Green Ltd,Mid,2025-12-26,31811,165277,39101,2026-01-10,15,12,2026-01-22,2026-01-14,RESOLVED_IN_GRACE
FDX20253074573,CUST535810,Mccall-Flores,Small,2025-12-24,20459,87089,75660,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20256865386,CUST607774,Li-Mcclain,Small,2026-01-01,43293,165011,72157,2026-01-11,10,7,2026-01-18,,IN_GRACE
FDX20252569976,CUST587002,Blevins PLC,Small,2025-12-29,13546,80509,51169,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20254418084,CUST313933,Henson-Young,Large,2025-12-13,55242,237337,147964,2026-01-07,25,20,2026-01-27,,ELIGIBLE
FDX20255766683,CUST456717,Young-Miller,Mid,2025-12-23,44000,218294,182506,2026-01-07,15,12,2026-01-19,2026-01-12,RESOLVED_IN_GRACE
